"employee_id","sto_avg","gtq","papi_v_avg","sto_norm","gtq_norm","papi_norm","success_score"
"EMP100863",3.6,18.0,2.0,65.0,24.324324324324323,12.5,38.69
"EMP100764",3.2,18.0,4.0,55.0,24.324324324324323,37.5,38.56
"EMP100672",2.0,31.0,2.0,25.0,59.45945945945946,12.5,38.51
"EMP100679",2.0,31.0,2.0,25.0,59.45945945945946,12.5,38.51
"EMP100392",3.0,18.0,5.0,50.0,24.324324324324323,50.0,38.5
"EMP100136",2.8,26.0,1.0,45.0,45.945945945945944,0.0,38.49
"EMP100508",2.8,26.0,1.0,45.0,45.945945945945944,0.0,38.49
"EMP100064",2.8,26.0,1.0,45.0,45.945945945945944,0.0,38.49
"EMP100149",2.6,26.0,2.0,40.0,45.945945945945944,12.5,38.43
"EMP100607",2.6,26.0,2.0,40.0,45.945945945945944,12.5,38.43
"EMP100851",3.4,21.0,1.0,60.0,32.432432432432435,0.0,38.41
"EMP100345",2.4,26.0,3.0,35.0,45.945945945945944,25.0,38.36
"EMP100202",3.2,21.0,2.0,55.0,32.432432432432435,12.5,38.34
"EMP101646",2.25,24.0,5.0,31.25,40.54054054054054,50.0,38.3
"EMP100502",2.8,13.0,9.0,45.0,10.81081081081081,100.0,38.15
"EMP101077",2.6,21.0,5.0,40.0,32.432432432432435,50.0,38.15
"EMP100779",2.6,21.0,5.0,40.0,32.432432432432435,50.0,38.15
"EMP101681",3.0,24.0,1.0,50.0,40.54054054054054,0.0,38.06
"EMP101985",3.0,16.0,6.0,50.0,18.91891891891892,62.5,38.0
"EMP100005",2.0,21.0,8.0,25.0,32.432432432432435,87.5,37.95
"EMP100512",3.4,19.0,2.0,60.0,27.027027027027028,12.5,37.91
"EMP101477",2.4,24.0,4.0,35.0,40.54054054054054,37.5,37.87
"EMP100978",2.6,27.0,1.0,40.0,48.648648648648646,0.0,37.71
"EMP100367",2.6,27.0,1.0,40.0,48.648648648648646,0.0,37.71
"EMP100238",2.6,27,1.0,40.0,48.648648648648646,0.0,37.71
"EMP101514",2.6,27.0,1.0,40.0,48.648648648648646,0.0,37.71
"EMP101960",2.6,19.0,6.0,40.0,27.027027027027028,62.5,37.65
"EMP100689",2.4,19.0,7.0,35.0,27.027027027027028,75.0,37.59
"EMP100936",2.2,27,3.0,30.0,48.648648648648646,25.0,37.58
"EMP101313",2.2,27,3.0,30.0,48.648648648648646,25.0,37.58
"EMP100673",3.0,22.0,2.0,50.0,35.13513513513514,12.5,37.57
"EMP101324",3.0,22.0,2.0,50.0,35.13513513513514,12.5,37.57
"EMP100122",2.0,27,4.0,25.0,48.648648648648646,37.5,37.52
"EMP100686",2.8,22.0,3.0,45.0,35.13513513513514,25.0,37.5
"EMP101372",3.6,17.0,2.0,65.0,21.62162162162162,12.5,37.48
"EMP101442",3.4,17.0,3.0,60.0,21.62162162162162,25.0,37.42
"EMP101142",2.4,22.0,5.0,35.0,35.13513513513514,50.0,37.37
"EMP101491",1.4,27.0,7.0,10.0,48.648648648648646,75.0,37.32
"EMP100007",3.0,17.0,5.0,50.0,21.62162162162162,50.0,37.29
"EMP100292",2.8,25.0,1.0,45.0,43.24324324324324,0.0,37.28
"EMP100175",2.8,25.0,1.0,45.0,43.24324324324324,0.0,37.28
"EMP101567",2.8,25.0,1.0,45.0,43.24324324324324,0.0,37.28
"EMP101392",2.8,25.0,1.0,45.0,43.24324324324324,0.0,37.28
"EMP101724",3.8,12.0,4.0,70.0,8.108108108108109,37.5,37.27
"EMP100635",2.8,17.0,6.0,45.0,21.62162162162162,62.5,37.22
"EMP101482",3.4,20.0,1.0,60.0,29.72972972972973,0.0,37.2
"EMP101005",2.6,17.0,7.0,40.0,21.62162162162162,75.0,37.16
"EMP100728",2.6,17.0,7.0,40.0,21.62162162162162,75.0,37.16
"EMP101607",2.4,25.0,3.0,35.0,43.24324324324324,25.0,37.15
"EMP101156",2.2,25.0,4.0,30.0,43.24324324324324,37.5,37.09
"EMP101756",2.4,17.0,8.0,35.0,21.62162162162162,87.5,37.09
"EMP101016",3.0,20.0,3.0,50.0,29.72972972972973,25.0,37.07
"EMP100283",1.6,33.0,2.0,15.0,64.86486486486487,12.5,36.95
"EMP101721",2.6,20.0,5.0,40.0,29.72972972972973,50.0,36.94
"EMP100550",2.6,20.0,5.0,40.0,29.72972972972973,50.0,36.94
"EMP101759",3.0,23.0,1.0,50.0,37.83783783783784,0.0,36.85
"EMP100621",2.8,23.0,2.0,45.0,37.83783783783784,12.5,36.79
"EMP100371",3.0,15.0,6.0,50.0,16.216216216216218,62.5,36.79
"EMP100151",3.0,15.0,6.0,50.0,16.216216216216218,62.5,36.79
"EMP100485",3.4,18.0,2.0,60.0,24.324324324324323,12.5,36.7
"EMP101123",2.4,23.0,4.0,35.0,37.83783783783784,37.5,36.66
"EMP101810",3.2,18.0,3.0,55.0,24.324324324324323,25.0,36.64
"EMP101149",3.3333333333333335,20.0,1.0,58.333333333333336,29.72972972972973,0.0,36.54
"EMP101209",2.6,26.0,1.0,40.0,45.945945945945944,0.0,36.5
"EMP101408",2.6,18.0,6.0,40.0,24.324324324324323,62.5,36.44
"EMP101647",2.4,26.0,2.0,35.0,45.945945945945944,12.5,36.44
"EMP100207",2.4,26.0,2.0,35.0,45.945945945945944,12.5,36.44
"EMP100736",2.2,26.0,3.0,30.0,45.945945945945944,25.0,36.37
"EMP101164",3.2,13.0,6.0,55.0,10.81081081081081,62.5,36.36
"EMP100619",3.0,21.0,2.0,50.0,32.432432432432435,12.5,36.35
"EMP101638",2.8,21.0,3.0,45.0,32.432432432432435,25.0,36.29
"EMP101496",2.4,21.0,5.0,35.0,32.432432432432435,50.0,36.16
"EMP101352",2.2,21.0,6.0,30.0,32.432432432432435,62.5,36.09
"EMP101023",2.8,24.0,1.0,45.0,40.54054054054054,0.0,36.07
"EMP100167",2.8,24.0,1.0,45.0,40.54054054054054,0.0,36.07
"EMP100451",2.6,24.0,2.0,40.0,40.54054054054054,12.5,36.01
"EMP101215",2.6,24.0,2.0,40.0,40.54054054054054,12.5,36.01
"EMP100407",3.4,19.0,1.0,60.0,27.027027027027028,0.0,35.99
"EMP101609",3.4,19.0,1.0,60.0,27.027027027027028,0.0,35.99
"EMP101275",3.6,11.0,5.0,65.0,5.405405405405405,50.0,35.99
"EMP100416",2.4,24.0,3.0,35.0,40.54054054054054,25.0,35.94
"EMP101766",3.4,11.0,6.0,60.0,5.405405405405405,62.5,35.93
"EMP100102",3.0,19.0,3.0,50.0,27.027027027027028,25.0,35.86
"EMP100889",2.8,19.0,4.0,45.0,27.027027027027028,37.5,35.79
"EMP100583",2.6,19.0,5.0,40.0,27.027027027027028,50.0,35.73
"EMP101540",2.6,19.0,5.0,40.0,27.027027027027028,50.0,35.73
"EMP101125",2.4,27.0,1.0,35.0,48.648648648648646,0.0,35.72
"EMP101358",2.4,27.0,1.0,35.0,48.648648648648646,0.0,35.72
"EMP100712",2.2,27,2.0,30.0,48.648648648648646,12.5,35.66
"EMP101873",2.2,27.0,2.0,30.0,48.648648648648646,12.5,35.66
"EMP101273",3.0,22.0,1.0,50.0,35.13513513513514,0.0,35.64
"EMP100705",3.0,22.0,1.0,50.0,35.13513513513514,0.0,35.64
"EMP101606",3.0,22.0,1.0,50.0,35.13513513513514,0.0,35.64
"EMP101910",2.0,27,3.0,25.0,48.648648648648646,25.0,35.59
"EMP100172",2.8,22.0,2.0,45.0,35.13513513513514,12.5,35.58
"EMP101921",2.4,25.0,2.0,35.0,43.24324324324324,12.5,35.23
"EMP100613",3.0,20.0,2.0,50.0,29.72972972972973,12.5,35.14
"EMP100096",2.6,20.0,4.0,40.0,29.72972972972973,37.5,35.01
"EMP100700",3.4,15.0,3.0,60.0,16.216216216216218,25.0,34.99
"EMP101869",2.2,28.0,1.0,30.0,51.351351351351354,0.0,34.95
"EMP100510",2.8,23.0,1.0,45.0,37.83783783783784,0.0,34.86
"EMP100311",2.6,23.0,2.0,40.0,37.83783783783784,12.5,34.8
"EMP100033",2.6,23.0,2.0,40.0,37.83783783783784,12.5,34.8
"EMP101457",2.6,15.0,7.0,40.0,16.216216216216218,75.0,34.73
"EMP101360",3.0,18.0,3.0,50.0,24.324324324324323,25.0,34.65
"EMP100220",2.6,18.0,5.0,40.0,24.324324324324323,50.0,34.52
"EMP101749",2.6,18.0,5.0,40.0,24.324324324324323,50.0,34.52
"EMP100734",2.6,18.0,5.0,40.0,24.324324324324323,50.0,34.52
"EMP100443",2.4,26.0,1.0,35.0,45.945945945945944,0.0,34.51
"EMP101956",3.0,21.0,1.0,50.0,32.432432432432435,0.0,34.43
"EMP100735",2.6,21.0,3.0,40.0,32.432432432432435,25.0,34.3
"EMP100109",3.4,16.0,2.0,60.0,18.91891891891892,12.5,34.28
"EMP101365",3.4,16.0,2.0,60.0,18.91891891891892,12.5,34.28
"EMP101296",3.2,16.0,3.0,55.0,18.91891891891892,25.0,34.22
"EMP100855",3.2,16.0,3.0,55.0,18.91891891891892,25.0,34.22
"EMP100137",3.0,16.0,4.0,50.0,18.91891891891892,37.5,34.15
"EMP101846",2.8,16.0,5.0,45.0,18.91891891891892,50.0,34.09
"EMP100262",3.2,19.0,1.0,55.0,27.027027027027028,0.0,34.0
"EMP101475",2.2,24.0,3.0,30.0,40.54054054054054,25.0,33.95
"EMP100260",3.4,14.0,3.0,60.0,13.513513513513514,25.0,33.78
"EMP100797",2.4,19.0,5.0,35.0,27.027027027027028,50.0,33.74
"EMP101980",2.4,19.0,5.0,35.0,27.027027027027028,50.0,33.74
"EMP101284",2.2,27.0,1.0,30.0,48.648648648648646,0.0,33.73
"EMP101696",2.8,22.0,1.0,45.0,35.13513513513514,0.0,33.65
"EMP101078",3.0,14.0,5.0,50.0,13.513513513513514,50.0,33.65
"EMP101495",2.8,22.0,1.0,45.0,35.13513513513514,0.0,33.65
"EMP100482",2.8,14.0,6.0,45.0,13.513513513513514,62.5,33.59
"EMP100421",2.6,22.0,2.0,40.0,35.13513513513514,12.5,33.59
"EMP101328",3.2,17.0,2.0,55.0,21.62162162162162,12.5,33.5
"EMP101264",2.0,22.0,5.0,25.0,35.13513513513514,50.0,33.39
"EMP101830",2.8,17.0,4.0,45.0,21.62162162162162,37.5,33.37
"EMP100870",2.4,25.0,1.0,35.0,43.24324324324324,0.0,33.3
"EMP100169",3.0,20.0,1.0,50.0,29.72972972972973,0.0,33.22
"EMP100477",2.6,20.0,3.0,40.0,29.72972972972973,25.0,33.09
"EMP100161",2.4,20.0,4.0,35.0,29.72972972972973,37.5,33.02
"EMP101728",2.4,20.0,4.0,35.0,29.72972972972973,37.5,33.02
"EMP101899",2.8,15.0,5.0,45.0,16.216216216216218,50.0,32.87
"EMP100654",2.8,15.0,5.0,45.0,16.216216216216218,50.0,32.87
"EMP100546",2.4,23.0,2.0,35.0,37.83783783783784,12.5,32.81
"EMP100303",2.4,23.0,2.0,35.0,37.83783783783784,12.5,32.81
"EMP100453",2.8,18.0,3.0,45.0,24.324324324324323,25.0,32.66
"EMP101593",2.0,26.0,2.0,25.0,45.945945945945944,12.5,32.46
"EMP100143",2.8,21.0,1.0,45.0,32.432432432432435,0.0,32.44
"EMP101473",2.8,13.0,6.0,45.0,10.81081081081081,62.5,32.38
"EMP101816",2.6,21.0,2.0,40.0,32.432432432432435,12.5,32.37
"EMP101720",3.4,16.0,1.0,60.0,18.91891891891892,0.0,32.36
"EMP100288",2.4,21.0,3.0,35.0,32.432432432432435,25.0,32.31
"EMP101915",2.8,16.0,4.0,45.0,18.91891891891892,37.5,32.16
"EMP101958",2.4,24.0,1.0,35.0,40.54054054054054,0.0,32.09
"EMP100068",2.2,16.0,7.0,30.0,18.91891891891892,75.0,31.97
"EMP100329",2.8,19.0,2.0,45.0,27.027027027027028,12.5,31.94
"EMP101854",2.6,19.0,3.0,40.0,27.027027027027028,25.0,31.88
"EMP100082",2.0,27.0,1.0,25.0,48.648648648648646,0.0,31.74
"EMP101947",2.6,22.0,1.0,40.0,35.13513513513514,0.0,31.66
"EMP101299",2.4,22.0,2.0,35.0,35.13513513513514,12.5,31.6
"EMP101805",3.0,17.0,2.0,50.0,21.62162162162162,12.5,31.51
"EMP100468",3.2,12.0,4.0,55.0,8.108108108108109,37.5,31.3
"EMP100487",2.0,25.0,2.0,25.0,43.24324324324324,12.5,31.25
"EMP101069",2.8,20.0,1.0,45.0,29.72972972972973,0.0,31.23
"EMP101178",2.2,15.0,7.0,30.0,16.216216216216218,75.0,30.75
"EMP100988",2.8,18.0,2.0,45.0,24.324324324324323,12.5,30.73
"EMP101989",2.8,18.0,2.0,45.0,24.324324324324323,12.5,30.73
"DUP2722",2.6,18.0,3.0,40.0,24.324324324324323,25.0,30.67
"EMP101856",2.6,18.0,3.0,40.0,24.324324324324323,25.0,30.67
"EMP100385",2.6,18.0,3.0,40.0,24.324324324324323,25.0,30.67
"EMP101731",2.6,21.0,1.0,40.0,32.432432432432435,0.0,30.45
"EMP101639",2.4,21.0,2.0,35.0,32.432432432432435,12.5,30.38
"EMP101269",2.4,21.0,2.0,35.0,32.432432432432435,12.5,30.38
"EMP101880",3.0,16.0,2.0,50.0,18.91891891891892,12.5,30.3
"EMP101122",2.8,19.0,1.0,45.0,27.027027027027028,0.0,30.02
"EMP100040",1.8,24.0,3.0,20.0,40.54054054054054,25.0,29.97
"EMP101729",2.6,19.0,2.0,40.0,27.027027027027028,12.5,29.95
"EMP100516",3.2,14.0,2.0,55.0,13.513513513513514,12.5,29.87
"EMP101599",1.4,24.0,5.0,10.0,40.54054054054054,50.0,29.84
"EMP100754",2.2,22.0,2.0,30.0,35.13513513513514,12.5,29.61
"EMP101826",2.4,14.0,6.0,35.0,13.513513513513514,62.5,29.61
"EMP101659",3.0,17.0,1.0,50.0,21.62162162162162,0.0,29.59
"EMP101500",2.8,17.0,2.0,45.0,21.62162162162162,12.5,29.52
"EMP101972",2.4,20.0,2.0,35.0,29.72972972972973,12.5,29.17
"EMP100643",2.8,18.0,1.0,45.0,24.324324324324323,0.0,28.81
"EMP100059",3.4,13.0,1.0,60.0,10.81081081081081,0.0,28.72
"EMP100027",2.4,18.0,3.0,35.0,24.324324324324323,25.0,28.68
"EMP100191",2.2,18.0,4.0,30.0,24.324324324324323,37.5,28.61
"EMP101058",2.0,18.0,5.0,25.0,24.324324324324323,50.0,28.55
"EMP101397",2.8,13.0,4.0,45.0,10.81081081081081,37.5,28.53
"EMP101812",2.2,21.0,2.0,30.0,32.432432432432435,12.5,28.39
"EMP100560",2.6,16.0,3.0,40.0,18.91891891891892,25.0,28.25
"EMP101245",2.2,16.0,5.0,30.0,18.91891891891892,50.0,28.12
"EMP101585",2.2,22.0,1.0,30.0,35.13513513513514,0.0,27.68
"EMP100284",2.2,22.0,1.0,30.0,35.13513513513514,0.0,27.68
"EMP100612",3.0,12.0,3.0,50.0,8.108108108108109,25.0,27.38
"EMP100868",2.4,20.0,1.0,35.0,29.72972972972973,0.0,27.25
"EMP100599",2.0,23.0,1.0,25.0,37.83783783783784,0.0,26.9
"EMP101861",1.6,23.0,3.0,15.0,37.83783783783784,25.0,26.77
"EMP100280",2.6,13.0,4.0,40.0,10.81081081081081,37.5,26.54
"EMP100415",2.2,19.0,2.0,30.0,27.027027027027028,12.5,25.97
"EMP100848",2.6,14.0,3.0,40.0,13.513513513513514,25.0,25.82
"EMP100786",2.0,22.0,1.0,25.0,35.13513513513514,0.0,25.69
"EMP101089",2.6,17.0,1.0,40.0,21.62162162162162,0.0,25.61
"EMP101008","2.4000000000000000","17.0","2.0000000000000000","35.00000000000000000000","21.62162162162162162200","12.50000000000000000000","25.54"
"EMP100805","1.4000000000000000","22.0","4.0000000000000000","10.00000000000000000000","35.13513513513513513500","37.50000000000000000000","25.50"
"EMP101742","3.4000000000000000","10.0","1.00000000000000000000","60.00000000000000000000","2.70270270270270270300","0.00000000000000000000","25.09"
"EMP101705","3.0000000000000000","13.0","1.00000000000000000000","50.00000000000000000000","10.81081081081081081100","0.00000000000000000000","24.74"
"EMP101539","2.2000000000000000","16.0","3.0000000000000000","30.00000000000000000000","18.91891891891891891900","25.00000000000000000000","24.27"
"EMP101478","1.4000000000000000","24.0","2.0000000000000000","10.00000000000000000000","40.54054054054054054100","12.50000000000000000000","24.07"
"EMP101386","2.2000000000000000","12.0","5.0000000000000000","30.00000000000000000000","8.10810810810810810800","50.00000000000000000000","23.27"
"EMP101285","2.4000000000000000","13.0","3.0000000000000000","35.00000000000000000000","10.81081081081081081100","25.00000000000000000000","22.62"
"EMP100879","2.0000000000000000","17.0","2.0000000000000000","25.00000000000000000000","21.62162162162162162200","12.50000000000000000000","21.56"
"EMP100445","1.5000000000000000","18.0","1.00000000000000000000","12.50000000000000000000","24.32432432432432432400","0.00000000000000000000","15.87"
